time,distance,position,state,act_mode,SOC,action
0.05,0,0,0,0,1.0,-1
0.1,0,0,0,0,1.0,-1
0.15,0,0,0,0,1.0,-1
0.2,0,0,0,0,1.0,-1
0.25,0,0,0,0,1.0,-1
0.3,0,0,0,0,1.0,-1
0.35,0,0,0,0,1.0,-1
0.4,0,0,0,0,1.0,-1
0.45,0,0,0,0,1.0,-1
0.5,0,0,0,0,1.0,-1
0.55,0,0,0,0,1.0,-1
0.6,0,0,0,0,1.0,-1
0.65,0,0,0,0,1.0,-1
0.7,0,0,0,0,1.0,-1
0.75,0,0,0,0,1.0,-1
0.8,0,0,0,0,1.0,-1
0.85,0,0,0,0,1.0,-1
0.9,5.0,1,0,0,0.9565,-1
0.95,10.0,1,0,0,0.9565,-1
1.0,15.0,1,0,0,0.9565,-1
1.05,20.0,2,0,0,0.9565,-1
1.1,25.0,3,0,0,0.85,-1
1.15,30.0,3,0,0,0.85,-1
1.2,35.0,3,0,0,0.85,-1
1.25,40.0,3,0,0,0.85,-1
1.3,45.0,3,0,0,0.85,-1
1.35,50.0,3,0,0,0.85,-1
1.4,55.0,3,0,0,0.85,-1
1.45,60.0,3,0,0,0.85,-1
1.5,65.0,4,0,0,0.85,-1
1.55,70.0,5,0,0,0.771,-1
1.6,75.0,5,0,0,0.771,-1
1.65,80.0,5,0,0,0.771,-1
1.7,85.0,5,0,0,0.771,-1
1.75,90.0,5,0,0,0.771,-1
1.8,95.0,5,0,0,0.771,-1
1.85,100.0,6,0,0,0.771,-1
1.9,105.0,7,0,0,0.6757500000000001,-1
1.95,110.0,7,0,0,0.6757500000000001,-1
2.0,115.0,7,0,0,0.6757500000000001,-1
2.05,120.0,7,0,0,0.6757500000000001,-1
2.1,125.0,7,0,0,0.6757500000000001,-1
2.15,130.0,7,0,0,0.6757500000000001,-1
2.2,135.0,7,0,0,0.6757500000000001,-1
2.25,140.0,8,0,0,0.6757500000000001,-1
2.3,145.0,9,0,0,0.5575000000000001,-1
2.35,150.0,9,0,0,0.5575000000000001,-1
2.4,155.0,9,0,0,0.5575000000000001,-1
2.45,160.0,9,0,0,0.5575000000000001,-1
2.5,165.0,9,0,0,0.5575000000000001,-1
2.55,170.0,9,0,0,0.5575000000000001,-1
2.6,175.0,9,0,0,0.5575000000000001,-1
2.65,180.0,9,0,0,0.5575000000000001,-1
2.7,185.0,9,0,0,0.5575000000000001,-1
2.75,190.0,10,0,0,0.5575000000000001,-1
2.8,195.0,11,0,0,0.4280000000000001,-1
2.85,200.0,11,0,0,0.4280000000000001,-1
2.9,205.0,11,0,0,0.4280000000000001,-1
2.95,210.0,11,0,0,0.4280000000000001,-1
3.0,215.0,11,0,0,0.4280000000000001,-1
3.05,220.0,11,0,0,0.4280000000000001,-1
3.1,225.0,11,0,0,0.4280000000000001,-1
3.15,230.0,11,0,0,0.4280000000000001,-1
3.2,235.0,11,0,0,0.4280000000000001,-1
3.25,240.0,11,0,0,0.4280000000000001,-1
3.3,245.0,12,0,0,0.4280000000000001,-1
3.35,250.0,13,0,0,0.3095000000000001,-1
3.4,255.0,13,0,0,0.3095000000000001,-1
3.45,260.0,13,0,0,0.3095000000000001,-1
3.5,265.0,13,0,0,0.3095000000000001,-1
3.55,270.0,13,0,0,0.3095000000000001,-1
3.6,275.0,13,0,0,0.3095000000000001,-1
3.65,280.0,13,0,0,0.3095000000000001,-1
3.7,285.0,13,0,0,0.3095000000000001,-1
3.75,290.0,13,0,0,0.3095000000000001,-1
3.8,295.0,14,0,0,0.3095000000000001,-1
3.85,300.0,15,0,0,0.1740000000000001,-1
3.9,305.0,15,0,0,0.1740000000000001,-1
3.95,310.0,15,0,0,0.1740000000000001,-1
4.0,315.0,15,0,0,0.1740000000000001,-1
4.05,320.0,15,0,0,0.1740000000000001,-1
4.1,325.0,15,0,0,0.1740000000000001,-1
4.15,330.0,15,0,0,0.1740000000000001,-1
4.2,335.0,15,0,0,0.1740000000000001,-1
4.25,340.0,15,0,0,0.1740000000000001,-1
4.3,345.0,15,0,0,0.1740000000000001,-1
4.35,350.0,16,0,0,0.1740000000000001,-1
4.4,355.0,17,0,0,0.07525000000000011,-1
4.45,360.0,17,0,0,0.07525000000000011,-1
4.5,365.0,17,0,0,0.07525000000000011,-1
4.55,370.0,17,0,0,0.07525000000000011,-1
4.6,375.0,17,0,0,0.07525000000000011,-1
4.65,380.0,17,0,0,0.07525000000000011,-1
4.7,385.0,17,0,0,0.07525000000000011,-1
4.75,390.0,18,0,0,0.07525000000000011,-1
4.8,395.0,19,0,0,0.03675000000000011,-1
4.85,400.0,19,0,0,0.03675000000000011,-1
4.9,405.0,19,0,0,0.03675000000000011,-1
4.95,410.0,20,0,0,0.03675000000000011,-1
5.0,410.0,20,2,10,0.2545,0.3074999999999999
5.05,410.0,20,2,10,0.2545,0.3074999999999999
5.1,410.0,20,2,10,0.2545,0.3074999999999999
5.15,410.0,20,2,10,0.2545,0.3074999999999999
5.2,410.0,20,2,10,0.2545,0.3074999999999999
5.25,410.0,20,2,10,0.2545,0.3074999999999999
5.3,410.0,20,2,10,0.2545,0.3074999999999999
5.35,410.0,20,2,10,0.2545,0.3074999999999999
5.4,410.0,20,2,10,0.2545,0.3074999999999999
5.45,410.0,20,2,10,0.2545,0.3074999999999999
5.5,410.0,20,2,10,0.2545,0.3074999999999999
5.55,410.0,20,2,10,0.2545,0.3074999999999999
5.6,410.0,20,2,10,0.2545,0.3074999999999999
5.65,410.0,20,2,10,0.2545,0.3074999999999999
5.7,410.0,20,2,10,0.2545,0.3074999999999999
5.75,410.0,21,0,0,0.2545,-1
5.8,415.0,21,0,0,0.2545,-1
5.85,420.0,21,0,0,0.2545,-1
5.9,425.0,21,0,0,0.2545,-1
5.95,430.0,21,0,0,0.2545,-1
6.0,435.0,21,0,0,0.2545,-1
6.05,440.0,21,0,0,0.2545,-1
6.1,445.0,21,0,0,0.2545,-1
6.15,450.0,22,0,0,0.2545,-1
6.2,455.0,23,0,0,0.18625000000000003,-1
6.25,460.0,23,0,0,0.18625000000000003,-1
6.3,465.0,23,0,0,0.18625000000000003,-1
6.35,470.0,23,0,0,0.18625000000000003,-1
6.4,475.0,23,0,0,0.18625000000000003,-1
6.45,480.0,24,0,0,0.18625000000000003,-1
6.5,485.0,25,0,0,0.08000000000000003,-1
6.55,490.0,25,0,0,0.08000000000000003,-1
6.6,495.0,25,0,0,0.08000000000000003,-1
6.65,500.0,25,0,0,0.08000000000000003,-1
6.7,505.0,25,0,0,0.08000000000000003,-1
6.75,510.0,25,0,0,0.08000000000000003,-1
6.8,515.0,25,0,0,0.08000000000000003,-1
6.85,520.0,25,0,0,0.08000000000000003,-1
6.9,525.0,26,0,0,0.08000000000000003,-1
